"","id","Wikipedia_Link","Name","Country","Born","Dead","query","lat","lon","lat_min","lat_max","lon_min","lon_max"
"199",199,"https://en.wikipedia.org/wiki/Ernest_Rutherford","Ernest Rutherford ","New Zealand",1871,1937,"New Zealand",-41.5000831,172.8344077,-52.8213687,-29.0303303,-179.059153,179.3643594
"200",200,"https://en.wikipedia.org/wiki/John_Zeleny","John Zeleny ","United States",1872,1951,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"201",201,"https://en.wikipedia.org/wiki/Ludwik_Silberstein","Ludwik Silberstein ","Poland",1872,1948,"Poland",52.215933,19.134422,49.0020468,55.036025,14.0696389,24.145783
"202",202,"https://en.wikipedia.org/wiki/Paul_Langevin","Paul Langevin ","France",1872,1946,"France",46.603354,1.8883335,-50.2187169,51.268318,-178.3873749,172.3057152
"203",203,"https://en.wikipedia.org/wiki/Willem_de_Sitter","Willem de Sitter ","Netherlands",1872,1934,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"204",204,"https://en.wikipedia.org/wiki/Marian_Smoluchowski","Marian Smoluchowski ","Poland",1872,1917,"Poland",52.215933,19.134422,49.0020468,55.036025,14.0696389,24.145783
"205",205,"https://en.wikipedia.org/wiki/Johannes_Stark","Johannes Stark ","Germany",1874,1957,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"206",206,"https://en.wikipedia.org/wiki/Guglielmo_Marconi","Guglielmo Marconi ","Italy",1874,1937,"Italy",42.6384261,12.674297,35.2889616,47.0921462,6.6272658,18.7844746
"207",207,"https://en.wikipedia.org/wiki/Friedrich_Hasen%C3%B6hrl","Friedrich Hasenöhrl ","Austria",1874,1915,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"208",208,"https://en.wikipedia.org/wiki/William_Eccles","William Eccles ","United Kingdom",1875,1966,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"209",209,"https://en.wikipedia.org/wiki/Ludwig_Prandtl","Ludwig Prandtl ","Germany",1875,1953,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"210",210,"https://en.wikipedia.org/wiki/Luigi_Puccianti","Luigi Puccianti ","Italy",1875,1952,"Italy",42.6384261,12.674297,35.2889616,47.0921462,6.6272658,18.7844746
"211",211,"https://en.wikipedia.org/wiki/Frederick_Grover","Frederick Grover ","United States",1876,1973,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"212",212,"https://en.wikipedia.org/wiki/George_B._Pegram","George B. Pegram ","United States",1876,1958,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"213",213,"https://en.wikipedia.org/wiki/Willem_Hendrik_Keesom","Willem Hendrik Keesom ","Netherlands",1876,1956,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"214",214,"https://en.wikipedia.org/wiki/Ernest_Esclangon","Ernest Esclangon ","France",1876,1954,"France",46.603354,1.8883335,-50.2187169,51.268318,-178.3873749,172.3057152
"215",215,"https://en.wikipedia.org/wiki/Karl_Schwarzschild","Karl Schwarzschild ","Germany",1876,1916,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"216",216,"https://en.wikipedia.org/wiki/James_Hopwood_Jeans","Sir James Jeans ","United Kingdom",1877,1946,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"217",217,"https://en.wikipedia.org/wiki/Charles_Glover_Barkla","Charles Glover Barkla ","United Kingdom",1877,1944,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"218",218,"https://en.wikipedia.org/wiki/Lise_Meitner","Lise Meitner ","Austria",1878,1968,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"219",219,"https://en.wikipedia.org/wiki/Wander_Johannes_de_Haas","Wander Johannes de Haas ","Netherlands",1878,1960,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"220",220,"https://en.wikipedia.org/wiki/Robert_von_Lieben","Robert von Lieben ","Austria",1878,1913,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"221",221,"https://en.wikipedia.org/wiki/Walther_Ritz","Walther Ritz ","Switzerland",1878,1909,"Switzerland",46.7985624,8.2319736,45.817995,47.8084648,5.9559113,10.4922941
"222",222,"https://en.wikipedia.org/wiki/Otto_Hahn","Otto Hahn ","Germany",1879,1968,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"223",223,"https://en.wikipedia.org/wiki/Max_von_Laue","Max von Laue ","Germany",1879,1960,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"224",224,"https://en.wikipedia.org/wiki/Owen_Willans_Richardson","Owen Willans Richardson ","United Kingdom",1879,1959,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"225",225,"https://en.wikipedia.org/wiki/Albert_Einstein","Albert Einstein ","Germany",1879,1955,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"226",226,"https://en.wikipedia.org/wiki/Carl_Ramsauer","Carl Ramsauer ","Germany",1879,1955,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"227",227,"https://en.wikipedia.org/wiki/Felix_Ehrenhaft","Felix Ehrenhaft ","Austria",1879,1952,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"228",228,"https://en.wikipedia.org/wiki/Leonid_Isaakovich_Mandelshtam","Leonid Isaakovich Mandelshtam ","Russia",1879,1944,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"229",229,"https://en.wikipedia.org/wiki/Gabriele_Rabel","Gabriele Rabel ","Austria",1880,1963,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"230",230,"https://en.wikipedia.org/wiki/Leonard_Salomon_Ornstein","Leonard Salomon Ornstein ","Netherlands",1880,1941,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"231",231,"https://en.wikipedia.org/wiki/Paul_Ehrenfest","Paul Ehrenfest ","Austria",1880,1933,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"232",232,"https://en.wikipedia.org/wiki/T._H._Laby","TH Laby ","Australia",1880,NA,"Australia",-24.7761086,134.755,-55.3228175,-9.0880125,72.2461932,168.2261259
"233",233,"https://en.wikipedia.org/wiki/Theodore_von_K%C3%A1rm%C3%A1n","Theodore von Kármán ","Hungary",1881,1963,"Hungary",47.1817585,19.5060937,45.737128,48.585257,16.1138866,22.8977094
"234",234,"https://en.wikipedia.org/wiki/Clinton_Davisson","Clinton Davisson ","United States",1881,1958,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"235",235,"https://en.wikipedia.org/wiki/Irving_Langmuir","Irving Langmuir ","United States",1881,1957,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"236",236,"https://en.wikipedia.org/wiki/Floyd_K._Richtmyer","Floyd K. Richtmyer ","United States",1881,1939,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"237",237,"https://en.wikipedia.org/wiki/Gunnar_Nordstr%C3%B6m","Gunnar Nordström ","Finland",1881,1923,"Finland",63.2467777,25.9209164,59.4541578,70.0922939,19.0832098,31.5867071
"238",238,"https://en.wikipedia.org/wiki/Max_Born","Max Born ","Germany",1882,1970,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"239",239,"https://en.wikipedia.org/wiki/James_Franck","James Franck ","Germany",1882,1964,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"240",240,"https://en.wikipedia.org/wiki/Percy_Williams_Bridgman","Percy Williams Bridgman ","United States",1882,1961,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"241",241,"https://en.wikipedia.org/wiki/Hans_Geiger","Hans Geiger ","Germany",1882,1945,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"242",242,"https://en.wikipedia.org/wiki/Arthur_Stanley_Eddington","Arthur Stanley Eddington ","United Kingdom",1882,1944,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"243",243,"https://en.wikipedia.org/wiki/Emmy_Noether","Emmy Noether ","Germany",1882,1935,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"244",244,"https://en.wikipedia.org/wiki/Victor_Francis_Hess","Victor Francis Hess ","Austria",1883,1964,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"245",245,"https://en.wikipedia.org/wiki/Elmer_Imes","Elmer Imes ","United States",1883,1941,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"246",246,"https://en.wikipedia.org/wiki/Peter_Debye","Peter Debije ","Netherlands",1884,1966,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"247",247,"https://en.wikipedia.org/wiki/David_Enskog","David Enskog ","Sweden",1884,1947,"Sweden",59.6749712,14.5208584,55.1331192,69.0599699,10.5930952,24.1776819
"248",248,"https://en.wikipedia.org/wiki/Max_Volmer","Max Volmer ","Germany",1885,1965,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"249",249,"https://en.wikipedia.org/wiki/Niels_Bohr","Niels Bohr ","Denmark",1885,1962,"Denmark",55.670249,10.3333283,54.4516667,57.9524297,7.7153255,15.5530641
"250",250,"https://en.wikipedia.org/wiki/Hermann_Weyl","Hermann Weyl","Germany",1885,1955,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"251",251,"https://en.wikipedia.org/wiki/Theodor_Kaluza","Theodor Kaluza ","Germany",1885,1954,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"252",252,"https://en.wikipedia.org/wiki/Manne_Siegbahn","Manne Siegbahn ","Sweden",1886,1978,"Sweden",59.6749712,14.5208584,55.1331192,69.0599699,10.5930952,24.1776819
"253",253,"https://en.wikipedia.org/wiki/Walter_H._Schottky","Walter H. Schottky ","Germany",1886,1976,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"254",254,"https://en.wikipedia.org/wiki/Geoffrey_Ingram_Taylor","Geoffrey Ingram Taylor ","United Kingdom",1886,1975,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"255",255,"https://en.wikipedia.org/wiki/Arthur_Jeffrey_Dempster","Arthur Jeffrey Dempster ","Canada",1886,1950,"Canada",61.0666922,-107.9917071,41.6765556,83.3362128,-141.00275,-52.3231981
"256",256,"https://en.wikipedia.org/wiki/Karl_Glitscher","Karl Glitscher ","Germany",1886,1945,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"257",257,"https://en.wikipedia.org/wiki/Raymond_T._Birge","Raymond T. Birge ","United States",1887,1980,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"258",258,"https://en.wikipedia.org/wiki/Gustav_Ludwig_Hertz","Gustav Ludwig Hertz ","Germany",1887,1975,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"259",259,"https://en.wikipedia.org/wiki/Kazimierz_Fajans","Kazimierz Fajans ","Poland",1887,1975,"Poland",52.215933,19.134422,49.0020468,55.036025,14.0696389,24.145783
"260",260,"https://en.wikipedia.org/wiki/Alfred_Lee_Loomis","Alfred Lee Loomis ","United States",1887,1975,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"261",261,"https://en.wikipedia.org/wiki/Adriaan_Fokker","Adriaan Fokker ","Netherlands",1887,1972,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"262",262,"https://en.wikipedia.org/wiki/Charles_Galton_Darwin","Charles Galton Darwin ","United Kingdom",1887,1962,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"263",263,"https://en.wikipedia.org/wiki/Erwin_Schr%C3%B6dinger","Erwin Schrödinger ","Austria",1887,1961,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"264",264,"https://en.wikipedia.org/wiki/Karl_Compton","Karl Compton ","United States",1887,1954,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"265",265,"https://en.wikipedia.org/wiki/Henry_Moseley","Henry Moseley ","United Kingdom",1887,1915,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"266",266,"https://en.wikipedia.org/wiki/Johannes_Fischer","Johannes Fischer ","Germany",1887,NA,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"267",267,"https://en.wikipedia.org/wiki/Paul_Peter_Ewald","Paul Peter Ewald ","Germany",1888,1985,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"268",268,"https://en.wikipedia.org/wiki/Chandrasekhara_Venkata_Raman","Chandrasekhara Venkata Raman ","India",1888,1970,"India",22.3511148,78.6677428,6.2325274,35.6745457,68.1113787,97.395561
"269",269,"https://en.wikipedia.org/wiki/Otto_Stern","Otto Stern ","Germany",1888,1969,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"270",270,"https://en.wikipedia.org/wiki/Frits_Zernike","Frits Zernike ","Netherlands",1888,1960,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"271",271,"https://en.wikipedia.org/wiki/Walther_Kossel","Walther Kossel ","Germany",1888,1956,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"272",272,"https://en.wikipedia.org/wiki/Archibald_Low","Archibald Low ","United Kingdom",1888,1956,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"273",273,"https://en.wikipedia.org/wiki/Alexander_Friedman","Alexander Friedman ","Russia",1888,1925,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"274",274,"https://en.wikipedia.org/wiki/Edwin_C._Kemble","Edwin C. Kemble ","United States",1889,1984,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"275",275,"https://en.wikipedia.org/wiki/Walter_Gerlach","Walter Gerlach ","Germany",1889,1979,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"276",276,"https://en.wikipedia.org/wiki/L%C3%A9on_Brillouin","Léon Nicolas Brillouin ","France",1889,1969,"France",46.603354,1.8883335,-50.2187169,51.268318,-178.3873749,172.3057152
"277",277,"https://en.wikipedia.org/wiki/Balthasar_van_der_Pol","Balthasar van der Pol","Netherlands",1889,1959,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"278",278,"https://en.wikipedia.org/wiki/Edwin_Powell_Hubble","Edwin Powell Hubble ","United States",1889,1953,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"279",279,"https://en.wikipedia.org/wiki/Ralph_H._Fowler","Ralph H. Fowler ","United Kingdom",1889,1944,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"280",280,"https://en.wikipedia.org/wiki/William_Lawrence_Bragg","William Lawrence Bragg ","United Kingdom",1890,1971,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"281",281,"https://en.wikipedia.org/wiki/Friedrich_Burmeister","Friedrich Burmeister ","Germany",1890,1969,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"282",282,"https://en.wikipedia.org/wiki/James_Chadwick","James Chadwick ","United Kingdom",1891,1974,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"283",283,"https://en.wikipedia.org/wiki/Walther_Bothe","Walther Bothe ","Germany",1891,1957,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"284",284,"https://en.wikipedia.org/wiki/Sergei_Vavilov","Sergei Vavilov ","Russia",1891,1951,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"285",285,"https://en.wikipedia.org/wiki/Louis-Victor_de_Broglie","Louis-Victor de Broglie ","France",1892,1987,"France",46.603354,1.8883335,-50.2187169,51.268318,-178.3873749,172.3057152
"286",286,"https://en.wikipedia.org/wiki/Karl_Herzfeld","Karl Herzfeld ","Austria",1892,1978,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"287",287,"https://en.wikipedia.org/wiki/George_Paget_Thomson","George Paget Thomson ","United Kingdom",1892,1975,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"288",288,"https://en.wikipedia.org/wiki/Edward_Victor_Appleton","Edward Victor Appleton ","United Kingdom",1892,1965,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"289",289,"https://en.wikipedia.org/wiki/Arthur_Compton","Arthur Compton ","United States",1892,1962,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"290",290,"https://en.wikipedia.org/wiki/Adolf_Kratzer","Adolf Kratzer ","Germany",1893,1983,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"291",291,"https://en.wikipedia.org/wiki/Erwin_Fues","Erwin Fues ","Germany",1893,1970,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"292",292,"https://en.wikipedia.org/wiki/Megh_Nad_Saha","Megh Nad Saha ","India",1893,1956,"India",22.3511148,78.6677428,6.2325274,35.6745457,68.1113787,97.395561
"293",293,"https://en.wikipedia.org/wiki/Pyotr_Kapitsa","Pyotr Kapitsa ","Russia",1894,1984,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"294",294,"https://en.wikipedia.org/wiki/Oskar_Klein","Oskar Klein ","Sweden",1894,1977,"Sweden",59.6749712,14.5208584,55.1331192,69.0599699,10.5930952,24.1776819
"295",295,"https://en.wikipedia.org/wiki/Satyendra_Nath_Bose","Satyendra Nath Bose ","India",1894,1974,"India",22.3511148,78.6677428,6.2325274,35.6745457,68.1113787,97.395561
"296",296,"https://en.wikipedia.org/wiki/Georges_Lema%C3%AEtre","Georges Lemaître ","Belgium",1894,1966,"Belgium",50.6402809,4.6667145,49.4969821,51.550781,2.3889137,6.408097
"297",297,"https://en.wikipedia.org/wiki/Henk_Dorgelo","Henk Dorgelo ","Netherlands",1894,1961,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"298",298,"https://en.wikipedia.org/wiki/Christian_Gerthsen","Christian Gerthsen ","Denmark",1894,1956,"Denmark",55.670249,10.3333283,54.4516667,57.9524297,7.7153255,15.5530641
"299",299,"https://en.wikipedia.org/wiki/John_Lennard-Jones","John Lennard-Jones ","United Kingdom",1894,1954,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"300",300,"https://en.wikipedia.org/wiki/Hendrik_Kramers","Hendrik Kramers ","Netherlands",1894,1952,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"301",301,"https://en.wikipedia.org/wiki/Charles_Lambert_Manneback","Charles Lambert Manneback ","Belgium",1894,NA,"Belgium",50.6402809,4.6667145,49.4969821,51.550781,2.3889137,6.408097
"302",302,"https://en.wikipedia.org/wiki/Robert_D%C3%B6pel","Robert Döpel ","Germany",1895,1982,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"303",303,"https://en.wikipedia.org/wiki/Johannes_Martinus_Burgers","Johannes Martinus Burgers ","Netherlands",1895,1981,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"304",304,"https://en.wikipedia.org/wiki/Igor_Yevgenyevich_Tamm","Igor Yevgenyevich Tamm ","Russia",1895,1971,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"305",305,"https://en.wikipedia.org/wiki/Friedrich_Hund","Friedrich Hund ","Germany",1896,1997,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"306",306,"https://en.wikipedia.org/wiki/Robert_S._Mulliken","Robert S. Mulliken ","United States",1896,1986,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"307",307,"https://en.wikipedia.org/wiki/Nikolay_Semyonov","Nikolay Semyonov ","Russia",1896,1986,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"308",308,"https://en.wikipedia.org/wiki/Gleb_Wataghin","Gleb Wataghin ","Ukraine",1896,1986,"Ukraine",49.4871968,31.2718321,44.184598,52.3791473,22.137059,40.2275801
"309",309,"https://en.wikipedia.org/wiki/Boris_Podolsky","Boris Podolsky ","Taganrog",1896,1966,"Taganrog",47.2153657,38.9285216,47.1887122,47.2899427,38.7929772,38.9701473
"310",310,"https://en.wikipedia.org/wiki/Arthur_Milne","Arthur Milne ","United Kingdom",1896,1950,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"311",311,"https://en.wikipedia.org/wiki/Francis_G._Slack","Francis G. Slack ","United States",1897,1985,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"312",312,"https://en.wikipedia.org/wiki/Patrick_Blackett","Patrick Blackett ","United Kingdom",1897,1974,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"313",313,"https://en.wikipedia.org/wiki/Lewi_Tonks","Lewi Tonks ","United States",1897,1971,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"314",314,"https://en.wikipedia.org/wiki/John_Cockcroft","John Cockcroft ","United Kingdom",1897,1967,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"315",315,"https://en.wikipedia.org/wiki/Boyd_Bartlett","Boyd Bartlett ","United States",1897,1965,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"316",316,"https://en.wikipedia.org/wiki/Douglas_Hartree","Douglas Hartree ","United Kingdom",1897,1958,"United Kingdom",54.7023545,-3.2765753,47.2023545,62.2023545,-10.7765753,4.2234247
"317",317,"https://en.wikipedia.org/wiki/Ir%C3%A8ne_Joliot-Curie","Irène Joliot-Curie ","France",1897,1956,"France",46.603354,1.8883335,-50.2187169,51.268318,-178.3873749,172.3057152
"318",318,"https://en.wikipedia.org/wiki/Isidor_Isaac_Rabi","Isidor Isaac Rabi ","Austria",1898,1988,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"319",319,"https://en.wikipedia.org/wiki/Gregor_Wentzel","Gregor Wentzel ","Germany",1898,1978,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"320",320,"https://en.wikipedia.org/wiki/Vladimir_Fock","Vladimir Fock ","Russia",1898,1974,"Russia",64.6863136,97.7453061,41.1850968,82.0586232,-180,180
"321",321,"https://en.wikipedia.org/wiki/Leo_Szilard","Leo Szilard ","Austria",1898,1964,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"322",322,"https://en.wikipedia.org/wiki/Carl_Hermann","Carl Hermann ","Germany",1898,1961,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"323",323,"https://en.wikipedia.org/wiki/Carl-Gustav_Arvid_Rossby","Carl-Gustav Arvid Rossby ","Sweden",1898,1957,"Sweden",59.6749712,14.5208584,55.1331192,69.0599699,10.5930952,24.1776819
"324",324,"https://en.wikipedia.org/wiki/Moustafa_Mosharafa","Ali Moustafa ","Egypt",1898,1950,"Egypt",26.2540493,29.2675469,21.9936506,31.8330854,24.6499112,37.1153517
"325",325,"https://en.wikipedia.org/wiki/Charlotte_Riefenstahl","Charlotte (née Riefenstahl) Houtermans ","Germany",1899,1993,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"326",326,"https://en.wikipedia.org/wiki/Charlotte_Riefenstahl","Charlotte Riefenstahl ","Germany",1899,1993,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"327",327,"https://en.wikipedia.org/wiki/Peter_Adolf_Thiessen","Peter Adolf Thiessen ","Germany",1899,1990,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"328",328,"https://en.wikipedia.org/wiki/Lothar_Nordheim","Lothar Nordheim ","Germany",1899,1985,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"329",329,"https://en.wikipedia.org/wiki/John_Hasbrouck_van_Vleck","John Hasbrouck van Vleck ","United States",1899,1980,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"330",330,"https://en.wikipedia.org/wiki/Ernst_Ising","Ernst Ising ","Germany",1900,1998,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"331",331,"https://en.wikipedia.org/wiki/Zolt%C3%A1n_Lajos_Bay","Zoltán Lajos Bay ","Hungary",1900,1992,"Hungary",47.1817585,19.5060937,45.737128,48.585257,16.1138866,22.8977094
"332",332,"https://en.wikipedia.org/wiki/George_Eugene_Uhlenbeck","George Eugene Uhlenbeck ","Netherlands",1900,1988,"Netherlands",52.5001698,5.7480821,11.777,53.744025,-70.2695876,7.2274985
"333",333,"https://en.wikipedia.org/wiki/Ernst_Br%C3%BCche","Ernst Brüche ","Germany",1900,1985,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"334",334,"https://en.wikipedia.org/wiki/Dennis_Gabor","Dennis Gabor ","Hungary",1900,1979,"Hungary",47.1817585,19.5060937,45.737128,48.585257,16.1138866,22.8977094
"335",335,"https://en.wikipedia.org/wiki/David_M._Dennison","David M. Dennison ","United States",1900,1976,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"336",336,"https://en.wikipedia.org/wiki/John_C._Slater","John C. Slater ","United States",1900,1976,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"337",337,"https://en.wikipedia.org/wiki/William_V._Houston","William V. Houston ","United States",1900,1968,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"338",338,"https://en.wikipedia.org/wiki/Samuel_King_Allison","Samuel King Allison ","United States",1900,1965,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"339",339,"https://en.wikipedia.org/wiki/Wolfgang_Pauli","Wolfgang Pauli ","Austria",1900,1958,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"340",340,"https://en.wikipedia.org/wiki/Mark_Oliphant","Sir Mark Oliphant ","Australia",1901,2000,"Australia",-24.7761086,134.755,-55.3228175,-9.0880125,72.2461932,168.2261259
"341",341,"https://en.wikipedia.org/wiki/William_Allis","William Allis ","United States",1901,1999,"United States",39.7837304,-100.4458825,-14.7608358,71.6048217,-180,180
"342",342,"https://en.wikipedia.org/wiki/Nikolaus_Riehl","Nikolaus Riehl ","Germany",1901,1990,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"343",343,"https://en.wikipedia.org/wiki/Egon_Orowan","Egon Orowan ","Austria",1901,1989,"Austria",47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776
"344",344,"https://en.wikipedia.org/wiki/Karl_Bechert","Karl Bechert ","Germany",1901,1981,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
"345",345,"https://en.wikipedia.org/wiki/Henry_Margenau","Henry Margenau ","Germany",1901,1977,"Germany",51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.0418087
